,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
143,2015,NBA,1,14,OKC,Cameron Payne,20.326,G,us,Murray State University,2016.0,2018.0,113.0,15.4,5.9,1.8,2.4,0.7,0.2,0.386,0.42,0.34,0.75,1.8,0.049
144,2015,NBA,1,15,ATL,Kelly Oubre,19.203,F,us,University of Kansas,2016.0,2018.0,223.0,20.2,7.6,3.4,0.7,0.7,0.3,0.41200000000000003,0.48200000000000004,0.322,0.78,6.2,0.066
145,2015,NBA,1,16,BOS,Terry Rozier,21.105,G,us,University of Louisville,2016.0,2018.0,193.0,18.9,7.2,3.5,2.1,0.7,0.2,0.377,0.395,0.355,0.773,6.7,0.08800000000000001
146,2015,NBA,1,17,MIL,Rashad Vaughn,18.317,G,us,"University of Nevada, Las Vegas",2016.0,2018.0,139.0,12.0,3.0,1.1,0.5,0.4,0.2,0.337,0.366,0.313,0.6920000000000001,-0.6,-0.017
147,2015,NBA,1,18,HOU,Sam Dekker,21.055,F,us,University of Wisconsin,2016.0,2018.0,153.0,15.1,5.3,3.0,0.7,0.4,0.2,0.48100000000000004,0.5920000000000001,0.28300000000000003,0.605,4.3,0.09
148,2015,NBA,1,19,WAS,Jerian Grant,22.264,G,us,University of Notre Dame,2016.0,2018.0,213.0,18.7,6.6,2.0,3.0,0.8,0.1,0.41100000000000003,0.46399999999999997,0.313,0.784,6.6,0.08
149,2015,NBA,1,20,TOR,Delon Wright,23.065,G,us,University of Utah,2016.0,2018.0,123.0,17.1,6.6,2.3,2.3,0.9,0.4,0.455,0.498,0.36200000000000004,0.797,6.2,0.142
152,2015,NBA,1,21,DAL,Justin Anderson,21.223000000000003,G,us,University of Virginia,2016.0,2018.0,168.0,14.3,5.8,2.8,0.7,0.4,0.3,0.42200000000000004,0.528,0.3,0.784,4.3,0.086
153,2015,NBA,1,22,CHI,Bobby Portis,20.14,F,us,University of Arkansas,2016.0,2018.0,199.0,18.8,9.2,5.7,1.1,0.5,0.3,0.46299999999999997,0.498,0.345,0.737,7.3,0.094
154,2015,NBA,1,23,POR,Rondae Hollis-Jefferson,20.178,F,us,University of Arizona,2016.0,2018.0,175.0,24.5,10.2,6.1,2.1,1.1,0.6,0.456,0.479,0.237,0.767,7.9,0.08800000000000001
155,2015,NBA,1,24,CLE,Tyus Jones,19.05,G,us,Duke University,2016.0,2018.0,179.0,15.7,4.4,1.4,2.8,1.0,0.1,0.423,0.473,0.341,0.81,5.5,0.09300000000000001
156,2015,NBA,1,25,MEM,Jarell Martin,21.037,F,us,Louisiana State University,2016.0,2018.0,142.0,18.3,6.2,4.0,0.7,0.5,0.5,0.436,0.455,0.344,0.763,2.7,0.051
157,2015,NBA,1,26,SAS,Nikola Milutinov,20.182000000000002,C,rs,,,,,,,,,,,,,,,,
158,2015,NBA,1,27,LAL,Larry Nance Jr.,22.18,F-C,us,University of Wyoming,2016.0,2018.0,192.0,21.5,7.1,5.9,1.2,1.2,0.5,0.547,0.5660000000000001,0.22399999999999998,0.6890000000000001,11.5,0.134
159,2015,NBA,1,28,BOS,R.J. Hunter,21.249000000000002,G,us,Georgia State University,2016.0,2018.0,44.0,8.4,2.6,1.0,0.4,0.4,0.1,0.361,0.512,0.282,0.889,0.3,0.039
160,2015,NBA,1,29,BRK,Chris McCullough,20.145,F,us,Syracuse University,2016.0,2018.0,59.0,9.0,3.3,1.9,0.3,0.5,0.3,0.426,0.47,0.306,0.5479999999999999,0.6,0.054000000000000006
161,2015,NBA,1,30,GSW,Kevon Looney,19.144000000000002,F-C,us,"University of California, Los Angeles",2016.0,2018.0,124.0,11.1,3.3,2.8,0.6,0.4,0.6,0.56,0.5770000000000001,0.25,0.568,4.3,0.149
162,2015,NBA,2,31,MIN,Cedi Osman,20.083,F,mk,,2018.0,2018.0,61.0,11.0,3.9,2.0,0.7,0.4,0.0,0.484,0.586,0.368,0.565,0.9,0.064
163,2015,NBA,2,32,HOU,Montrezl Harrell,21.155,F-C,us,University of Louisville,2016.0,2018.0,173.0,15.8,8.7,3.4,0.9,0.4,0.6,0.642,0.65,0.133,0.614,10.5,0.184
164,2015,NBA,2,33,BOS,Jordan Mickey,20.355999999999998,F,us,Louisiana State University,2016.0,2018.0,64.0,7.5,2.4,2.0,0.3,0.1,0.4,0.449,0.496,0.11800000000000001,0.605,0.5,0.05
165,2015,NBA,2,34,LAL,Anthony Brown,22.263,F-G,us,Stanford University,2016.0,2018.0,41.0,18.6,3.9,2.5,0.7,0.5,0.1,0.32799999999999996,0.38,0.28600000000000003,0.85,-0.2,-0.016
166,2015,NBA,2,35,PHI,Willy Hernangomez,21.034000000000002,C,es,,2017.0,2018.0,120.0,15.2,6.9,5.7,1.1,0.5,0.4,0.536,0.545,0.33299999999999996,0.698,5.2,0.13699999999999998
167,2015,NBA,2,36,MIN,Rakeem Christmas,23.212,F,us,Syracuse University,2016.0,2017.0,30.0,7.5,2.1,1.9,0.1,0.1,0.2,0.467,0.467,,0.7240000000000001,0.5,0.105
168,2015,NBA,2,37,PHI,Richaun Holmes,21.258000000000003,F-C,us,Bowling Green State University,2016.0,2018.0,156.0,16.9,7.4,4.2,1.0,0.5,0.8,0.547,0.609,0.257,0.687,8.1,0.147
169,2015,NBA,2,38,DET,Darrun Hilliard,22.078000000000003,G,us,Villanova University,2016.0,2018.0,91.0,9.4,3.2,0.9,0.8,0.2,0.0,0.377,0.42,0.304,0.747,0.3,0.016
170,2015,NBA,2,39,CHO,Juan Pablo Vaulet,19.099,F,ar,,,,,,,,,,,,,,,,
171,2015,NBA,2,40,MIA,Josh Richardson,21.288,G,us,University of Tennessee,2016.0,2018.0,186.0,29.1,10.3,3.0,2.4,1.2,0.7,0.434,0.473,0.376,0.787,10.1,0.09
174,2015,NBA,2,41,BRK,Pat Connaughton,22.175,G,us,University of Notre Dame,2016.0,2018.0,155.0,12.6,3.7,1.6,0.8,0.2,0.2,0.42100000000000004,0.48200000000000004,0.364,0.845,2.8,0.07
175,2015,NBA,2,42,UTA,Olivier Hanlan,22.135,G,ca,Boston College,,,,,,,,,,,,,,,
176,2015,NBA,2,43,IND,Joseph Young,23.003,G,us,University of Oregon,2016.0,2018.0,127.0,8.5,3.4,1.0,0.9,0.3,0.0,0.39299999999999996,0.43799999999999994,0.29600000000000004,0.768,0.4,0.016
177,2015,NBA,2,44,PHO,Andrew Harrison,20.245,G,us,University of Kentucky,2017.0,2018.0,128.0,21.9,7.5,2.1,2.9,0.7,0.4,0.37799999999999995,0.424,0.302,0.7709999999999999,3.3,0.055999999999999994
178,2015,NBA,2,45,BOS,Marcus Thornton,22.141,G,us,College of William & Mary,,,,,,,,,,,,,,,
179,2015,NBA,2,46,MIL,Norman Powell,22.035999999999998,G,us,"University of California, Los Angeles",2016.0,2018.0,195.0,16.2,6.6,2.0,1.1,0.6,0.2,0.42700000000000005,0.498,0.324,0.8009999999999999,5.0,0.075
180,2015,NBA,2,47,PHI,Arturas Gudaitis,22.011,C,lt,,,,,,,,,,,,,,,,
181,2015,NBA,2,48,OKC,Dakari Johnson,19.281,C,us,University of Kentucky,2018.0,2018.0,31.0,5.2,1.8,1.1,0.3,0.2,0.3,0.564,0.564,,0.55,0.6,0.17800000000000002
182,2015,NBA,2,49,WAS,Aaron White,22.293000000000003,F,us,University of Iowa,,,,,,,,,,,,,,,
183,2015,NBA,2,50,ATL,Marcus Eriksson,21.206999999999997,G,se,,,,,,,,,,,,,,,,
184,2015,NBA,2,51,ORL,Tyler Harvey,21.348000000000003,G,us,Eastern Washington University,,,,,,,,,,,,,,,
185,2015,NBA,2,52,DAL,Satnam Singh,19.202,C,in,,,,,,,,,,,,,,,,
186,2015,NBA,2,53,CLE,Sir'Dominic Pointer,23.055,G-F,us,St. John's University,,,,,,,,,,,,,,,
187,2015,NBA,2,54,UTA,Dani Diez,22.084,F,es,,,,,,,,,,,,,,,,
188,2015,NBA,2,55,SAS,Cady Lalanne,23.069000000000003,C,ht,University of Massachusetts Amherst,,,,,,,,,,,,,,,
189,2015,NBA,2,56,NOP,Branden Dawson,22.149,F,us,Michigan State University,2016.0,2016.0,6.0,4.8,0.8,0.7,0.0,0.0,0.2,0.4,0.4,,1.0,0.0,0.069
190,2015,NBA,2,57,DEN,Nikola Radicevic,21.066,G,rs,,,,,,,,,,,,,,,,
191,2015,NBA,2,58,PHI,J.P. Tokoto,21.288,G-F,us,University of North Carolina,,,,,,,,,,,,,,,
192,2015,NBA,2,59,ATL,Dimitrios Agravanis,20.192,F-C,gr,,,,,,,,,,,,,,,,
193,2015,NBA,2,60,PHI,Luka Mitrovic,22.101,F,rs,,,,,,,,,,,,,,,,
196,2014,NBA,1,1,CLE,Andrew Wiggins,19.128,F-G,ca,University of Kansas,2015.0,2018.0,327.0,36.2,19.7,4.1,2.1,1.0,0.5,0.447,0.47200000000000003,0.33,0.741,12.4,0.05
197,2014,NBA,1,2,MIL,Jabari Parker,19.108,F,us,Duke University,2015.0,2018.0,183.0,30.7,15.3,5.5,2.0,1.0,0.4,0.49,0.512,0.35200000000000004,0.747,10.2,0.087
198,2014,NBA,1,3,PHI,Joel Embiid,20.107,C,cm,University of Kansas,2017.0,2018.0,94.0,28.7,22.0,9.9,2.8,0.7,2.0,0.478,0.518,0.327,0.774,8.1,0.14400000000000002
199,2014,NBA,1,4,ORL,Aaron Gordon,18.288,F,us,University of Arizona,2015.0,2018.0,263.0,26.1,11.4,5.8,1.7,0.8,0.6,0.451,0.517,0.309,0.698,13.0,0.091
200,2014,NBA,1,5,UTA,Dante Exum,18.352999999999998,G,au,,2015.0,2018.0,162.0,20.2,5.7,1.8,2.2,0.4,0.2,0.395,0.483,0.306,0.757,1.7,0.025
201,2014,NBA,1,6,BOS,Marcus Smart,20.117,G,us,Oklahoma State University,2015.0,2018.0,261.0,28.7,9.4,3.7,3.9,1.5,0.4,0.36,0.42200000000000004,0.293,0.7559999999999999,10.9,0.07
202,2014,NBA,1,7,LAL,Julius Randle,19.214000000000002,F-C,us,University of Kentucky,2015.0,2018.0,238.0,27.8,13.5,8.9,2.6,0.6,0.5,0.493,0.507,0.257,0.7170000000000001,11.7,0.085
203,2014,NBA,1,8,SAC,Nik Stauskas,20.267,G,ca,University of Michigan,2015.0,2018.0,267.0,21.1,7.0,2.1,1.6,0.4,0.3,0.386,0.435,0.349,0.8009999999999999,2.7,0.023
204,2014,NBA,1,9,CHH,Noah Vonleh,18.311,F,us,Indiana University,2015.0,2018.0,231.0,15.5,4.1,4.7,0.4,0.3,0.3,0.444,0.474,0.297,0.664,5.1,0.068
205,2014,NBA,1,10,PHI,Elfrid Payton,20.129,G,us,University of Louisiana at Lafayette,2015.0,2018.0,300.0,29.5,11.2,4.2,6.4,1.3,0.3,0.457,0.479,0.298,0.619,11.8,0.064
206,2014,NBA,1,11,DEN,Doug McDermott,22.18,F,us,Creighton University,2015.0,2018.0,264.0,20.7,7.9,2.3,0.8,0.2,0.1,0.452,0.485,0.40299999999999997,0.8220000000000001,7.7,0.068
207,2014,NBA,1,12,ORL,Dario Saric,20.084,F,hr,,2017.0,2018.0,159.0,27.9,13.7,6.5,2.4,0.7,0.3,0.431,0.484,0.355,0.82,7.6,0.08199999999999999
208,2014,NBA,1,13,MIN,Zach LaVine,19.113,G,us,"University of California, Los Angeles",2015.0,2018.0,230.0,28.7,14.0,3.0,3.2,0.8,0.2,0.43700000000000006,0.47,0.373,0.82,5.2,0.038
209,2014,NBA,1,14,PHO,T.J. Warren,20.299,F,us,North Carolina State University,2015.0,2018.0,218.0,26.9,13.7,4.1,1.1,0.9,0.5,0.5,0.527,0.28300000000000003,0.754,10.9,0.08900000000000001
210,2014,NBA,1,15,ATL,Adreian Payne,23.133000000000003,F-C,us,Michigan State University,2015.0,2018.0,107.0,13.1,4.0,2.9,0.6,0.4,0.3,0.406,0.43,0.254,0.68,-0.6,-0.019
211,2014,NBA,1,16,CHI,Jusuf Nurkic,19.312,C,ba,,2015.0,2018.0,238.0,21.6,10.4,7.3,1.5,0.8,1.2,0.485,0.488,0.0,0.612,8.6,0.081
212,2014,NBA,1,17,BOS,James Young,18.319000000000003,G-F,us,University of Kentucky,2015.0,2018.0,95.0,8.5,2.3,1.0,0.3,0.3,0.1,0.36700000000000005,0.534,0.27699999999999997,0.563,0.8,0.046
213,2014,NBA,1,18,PHO,Tyler Ennis,19.311,G,ca,Syracuse University,2015.0,2018.0,186.0,12.6,4.2,1.3,1.9,0.5,0.1,0.419,0.45799999999999996,0.317,0.768,1.3,0.026000000000000002
214,2014,NBA,1,19,CHI,Gary Harris,19.29,G,us,Michigan State University,2015.0,2018.0,255.0,28.4,12.3,2.5,2.1,1.3,0.2,0.469,0.539,0.371,0.8029999999999999,13.4,0.08900000000000001
215,2014,NBA,1,20,TOR,Bruno Caboclo,18.283,F,br,,2015.0,2018.0,35.0,6.1,1.5,1.0,0.3,0.2,0.2,0.282,0.316,0.242,0.833,-0.4,-0.08
216,2014,NBA,1,21,OKC,Mitch McGary,22.025,F-C,us,University of Michigan,2015.0,2016.0,52.0,10.7,4.4,3.5,0.3,0.3,0.3,0.527,0.544,0.0,0.58,1.3,0.10800000000000001
217,2014,NBA,1,22,MEM,Jordan Adams,19.358,G,us,"University of California, Los Angeles",2015.0,2016.0,32.0,8.2,3.2,0.9,0.6,0.6,0.2,0.402,0.409,0.385,0.607,0.4,0.07
218,2014,NBA,1,23,UTA,Rodney Hood,21.254,G-F,us,Duke University,2015.0,2018.0,248.0,27.5,13.0,3.0,2.0,0.8,0.2,0.419,0.461,0.369,0.828,13.4,0.095
219,2014,NBA,1,24,CHH,Shabazz Napier,22.353,G,us,University of Connecticut,2015.0,2018.0,233.0,15.7,5.7,1.7,1.9,0.8,0.1,0.395,0.42200000000000004,0.363,0.802,4.4,0.057999999999999996
220,2014,NBA,1,25,HOU,Clint Capela,20.044,C,ch,,2015.0,2018.0,228.0,22.6,10.6,8.1,0.8,0.7,1.4,0.629,0.63,0.0,0.48200000000000004,20.6,0.193
221,2014,NBA,1,26,MIA,P.J. Hairston,21.189,G-F,us,University of North Carolina,2015.0,2016.0,111.0,18.0,6.0,2.4,0.5,0.5,0.2,0.34299999999999997,0.414,0.295,0.81,0.9,0.021
222,2014,NBA,1,27,PHO,Bogdan Bogdanovic,21.316999999999997,G,rs,,2018.0,2018.0,78.0,27.9,11.8,2.9,3.3,0.9,0.2,0.446,0.485,0.392,0.84,2.9,0.064
223,2014,NBA,1,28,LAC,C.J. Wilcox,23.184,G,us,University of Washington,2015.0,2017.0,66.0,5.7,2.0,0.5,0.5,0.2,0.1,0.37,0.397,0.33299999999999996,0.813,0.1,0.006999999999999999
224,2014,NBA,1,29,OKC,Josh Huestis,22.195,F,us,Stanford University,2016.0,2018.0,76.0,14.1,2.5,2.4,0.3,0.2,0.6,0.34600000000000003,0.4,0.312,0.24,0.7,0.03
225,2014,NBA,1,30,SAS,Kyle Anderson,20.284000000000002,F-G,us,"University of California, Los Angeles",2015.0,2018.0,257.0,17.9,4.9,3.6,1.7,0.9,0.5,0.478,0.501,0.33799999999999997,0.733,12.7,0.132
226,2014,NBA,2,31,MIL,Damien Inglis,19.042,F,gf,,2016.0,2016.0,20.0,7.8,1.8,1.6,0.5,0.3,0.2,0.35100000000000003,0.41700000000000004,0.231,0.875,-0.1,-0.024
227,2014,NBA,2,32,PHI,K.J. McDaniels,21.142,G-F,us,Clemson University,2015.0,2017.0,148.0,14.1,5.3,2.2,0.6,0.5,0.6,0.41200000000000003,0.479,0.29,0.7759999999999999,1.3,0.03
228,2014,NBA,2,33,CLE,Joe Harris,22.299,G,us,University of Virginia,2015.0,2018.0,186.0,19.5,7.6,2.4,1.1,0.4,0.2,0.45899999999999996,0.5479999999999999,0.4,0.774,4.9,0.065
229,2014,NBA,2,34,NYK,Cleanthony Early,23.076,F,us,Wichita State University,2015.0,2016.0,56.0,14.3,4.3,2.2,0.8,0.5,0.3,0.34600000000000003,0.4,0.263,0.75,-0.6,-0.039
230,2014,NBA,2,35,UTA,Jarnell Stokes,20.175,F-C,us,University of Tennessee,2015.0,2017.0,28.0,5.4,2.4,1.4,0.3,0.3,0.2,0.581,0.581,,0.531,0.6,0.20199999999999999
231,2014,NBA,2,36,MIL,Johnny O'Bryant III,21.03,F-C,us,Louisiana State University,2015.0,2018.0,147.0,11.5,3.5,2.4,0.5,0.2,0.1,0.402,0.406,0.36,0.6629999999999999,0.2,0.006
232,2014,NBA,2,37,TOR,DeAndre Daniels,22.076999999999998,F,us,University of Connecticut,,,,,,,,,,,,,,,
233,2014,NBA,2,38,DET,Spencer Dinwiddie,21.086,G,us,University of Colorado,2015.0,2018.0,185.0,23.0,8.9,2.6,4.5,0.7,0.3,0.387,0.446,0.315,0.7979999999999999,8.7,0.098
234,2014,NBA,2,39,PHI,Jerami Grant,20.111,F,us,Syracuse University,2015.0,2018.0,303.0,21.9,7.5,3.6,1.0,0.5,1.2,0.444,0.507,0.301,0.6409999999999999,10.9,0.079
235,2014,NBA,2,40,MIN,Glenn Robinson III,20.174,G-F,us,University of Michigan,2015.0,2018.0,172.0,14.7,4.4,2.3,0.6,0.4,0.2,0.445,0.47700000000000004,0.381,0.7070000000000001,4.0,0.077
238,2014,NBA,2,41,DEN,Nikola Jokic,19.132,C-F,rs,,2016.0,2018.0,228.0,27.3,14.9,9.1,4.4,1.0,0.7,0.53,0.5720000000000001,0.366,0.8320000000000001,27.1,0.209
239,2014,NBA,2,42,HOU,Nick Johnson,21.191,G,us,University of Arizona,2015.0,2015.0,28.0,9.4,2.6,1.4,0.4,0.3,0.1,0.34700000000000003,0.389,0.23800000000000002,0.68,-0.1,-0.02
240,2014,NBA,2,43,ATL,Walter Tavares,22.101,C,cv,,2016.0,2017.0,13.0,7.8,2.5,2.5,0.3,0.1,0.9,0.625,0.625,,0.273,0.2,0.11800000000000001
241,2014,NBA,2,44,MIN,Markel Brown,22.154,G,us,Oklahoma State University,2015.0,2018.0,113.0,15.9,5.2,2.1,1.2,0.6,0.2,0.38,0.42700000000000005,0.295,0.7809999999999999,1.1,0.028999999999999998
242,2014,NBA,2,45,CHH,Dwight Powell,22.346999999999998,F-C,ca,Stanford University,2015.0,2018.0,254.0,16.7,6.6,4.2,0.8,0.7,0.4,0.535,0.581,0.292,0.7390000000000001,14.9,0.17
243,2014,NBA,2,46,WAS,Jordan Clarkson,22.024,G,us,University of Missouri,2015.0,2018.0,301.0,27.6,14.1,3.2,2.8,0.9,0.1,0.44299999999999995,0.488,0.33899999999999997,0.807,8.7,0.05
244,2014,NBA,2,47,PHI,Russ Smith,23.074,G,us,University of Louisville,2015.0,2016.0,27.0,4.9,2.0,0.6,0.7,0.3,0.0,0.319,0.387,0.188,0.769,-0.2,-0.068
245,2014,NBA,2,48,MIL,Lamar Patterson,22.324,G-F,us,University of Pittsburgh,2016.0,2017.0,40.0,10.9,2.3,1.4,1.1,0.3,0.1,0.326,0.45,0.23600000000000002,0.72,0.1,0.006
246,2014,NBA,2,49,CHI,Cameron Bairstow,23.206999999999997,F-C,au,University of New Mexico,2015.0,2016.0,36.0,4.6,1.2,1.0,0.2,0.1,0.1,0.29600000000000004,0.306,0.2,0.846,-0.1,-0.021
247,2014,NBA,2,50,PHO,Alec Brown,21.343000000000004,F-C,us,University of Wisconsin-Green Bay,,,,,,,,,,,,,,,
248,2014,NBA,2,51,NYK,Thanasis Antetokounmpo,21.349,F,gr,,2016.0,2016.0,2.0,3.0,3.0,0.5,0.0,0.0,0.0,0.75,1.0,0.0,,0.0,0.29100000000000004
249,2014,NBA,2,52,PHI,Vasilije Micic,20.169,G,rs,,,,,,,,,,,,,,,,
250,2014,NBA,2,53,MIN,Alessandro Gentile,21.230999999999998,F,it,,,,,,,,,,,,,,,,
251,2014,NBA,2,54,PHI,Nemanja Dangubic,21.079,G,rs,,,,,,,,,,,,,,,,
252,2014,NBA,2,55,MIA,Semaj Christon,21.241999999999997,G,us,Xavier University,2017.0,2017.0,64.0,15.2,2.9,1.4,2.0,0.4,0.1,0.345,0.406,0.19,0.5479999999999999,0.1,0.006
253,2014,NBA,2,56,DEN,Roy Devyn Marble,21.283,G-F,us,University of Iowa,2015.0,2016.0,44.0,10.4,2.2,1.6,0.7,0.5,0.1,0.304,0.377,0.222,0.375,-0.3,-0.027999999999999997
254,2014,NBA,2,57,IND,Louis Labeyrie,22.141,F,fr,,,,,,,,,,,,,,,,
255,2014,NBA,2,58,SAS,Jordan McRae,23.096,G,us,University of Tennessee,2016.0,2017.0,59.0,9.8,4.4,1.0,0.7,0.2,0.1,0.40399999999999997,0.413,0.384,0.774,0.5,0.043
256,2014,NBA,2,59,TOR,Xavier Thames,23.164,G,us,San Diego State University,,,,,,,,,,,,,,,
257,2014,NBA,2,60,SAS,Cory Jefferson,23.188000000000002,F,us,Baylor University,2015.0,2016.0,58.0,10.0,3.5,2.8,0.3,0.2,0.4,0.444,0.474,0.125,0.583,0.9,0.071
260,2013,NBA,1,1,CLE,Anthony Bennett,20.11,F,ca,"University of Nevada, Las Vegas",2014.0,2017.0,151.0,12.6,4.4,3.1,0.5,0.4,0.2,0.392,0.42700000000000005,0.261,0.67,0.5,0.013000000000000001
261,2013,NBA,1,2,ORL,Victor Oladipo,21.059,G,us,Indiana University,2014.0,2018.0,366.0,33.4,17.4,4.5,3.8,1.7,0.5,0.445,0.483,0.353,0.8,21.9,0.086
262,2013,NBA,1,3,WAS,Otto Porter,20.029,F,us,Georgetown University,2014.0,2018.0,343.0,26.4,10.5,4.9,1.4,1.1,0.4,0.48700000000000004,0.534,0.40399999999999997,0.789,25.8,0.13699999999999998
263,2013,NBA,1,4,CHA,Cody Zeller,20.27,C-F,us,Indiana University,2014.0,2018.0,312.0,22.5,7.9,5.6,1.3,0.7,0.7,0.504,0.506,0.25,0.732,20.2,0.138
264,2013,NBA,1,5,PHO,Alex Len,20.016,C,ua,University of Maryland,2014.0,2018.0,335.0,19.9,7.2,6.5,0.8,0.4,1.0,0.485,0.489,0.24,0.7070000000000001,12.4,0.08900000000000001
265,2013,NBA,1,6,NOH,Nerlens Noel,19.083,C-F,us,University of Kentucky,2015.0,2018.0,223.0,26.0,9.3,7.2,1.4,1.6,1.4,0.512,0.513,0.25,0.624,12.3,0.102
266,2013,NBA,1,7,SAC,Ben McLemore,20.141,G,us,University of Kansas,2014.0,2018.0,349.0,24.5,9.1,2.6,1.2,0.7,0.2,0.41700000000000004,0.46799999999999997,0.35100000000000003,0.785,4.5,0.025
267,2013,NBA,1,8,DET,Kentavious Caldwell-Pope,20.134,G,us,University of Georgia,2014.0,2018.0,388.0,30.8,12.0,3.4,1.7,1.2,0.2,0.409,0.462,0.345,0.7859999999999999,19.8,0.08
268,2013,NBA,1,9,MIN,Trey Burke,20.232,G,us,University of Michigan,2014.0,2018.0,303.0,24.4,10.9,2.1,3.8,0.6,0.1,0.40399999999999997,0.441,0.33899999999999997,0.7909999999999999,8.3,0.054000000000000006
269,2013,NBA,1,10,POR,C.J. McCollum,21.287,G,us,Lehigh University,2014.0,2018.0,341.0,29.2,17.2,3.0,2.9,0.9,0.3,0.45399999999999996,0.47600000000000003,0.408,0.8420000000000001,22.2,0.107
270,2013,NBA,1,11,PHI,Michael Carter-Williams,21.266,G,us,Syracuse University,2014.0,2018.0,287.0,27.5,11.5,4.7,4.9,1.4,0.6,0.402,0.434,0.25,0.7070000000000001,4.4,0.027000000000000003
271,2013,NBA,1,12,OKC,Steven Adams,19.347,C,nz,University of Pittsburgh,2014.0,2018.0,387.0,25.5,8.8,6.9,0.9,0.8,1.0,0.586,0.5870000000000001,0.0,0.5670000000000001,29.6,0.14400000000000002
272,2013,NBA,1,13,DAL,Kelly Olynyk,22.075,C-F,ca,Gonzaga University,2014.0,2018.0,354.0,21.3,9.9,4.9,1.9,0.7,0.5,0.48100000000000004,0.542,0.371,0.75,20.2,0.128
273,2013,NBA,1,14,UTA,Shabazz Muhammad,20.230999999999998,F-G,us,"University of California, Los Angeles",2014.0,2018.0,278.0,17.2,9.0,2.8,0.5,0.3,0.1,0.473,0.51,0.319,0.7509999999999999,8.5,0.085
274,2013,NBA,1,15,MIL,Giannis Antetokounmpo,18.208,F-G,gr,,2014.0,2018.0,393.0,32.7,17.2,7.5,3.8,1.2,1.3,0.506,0.537,0.284,0.746,38.9,0.145
275,2013,NBA,1,16,BOS,Lucas Nogueira,20.340999999999998,C,br,,2015.0,2018.0,141.0,12.4,3.2,2.8,0.5,0.6,1.0,0.632,0.6809999999999999,0.265,0.64,6.0,0.165
276,2013,NBA,1,17,ATL,Dennis Schroder,19.29,G,de,,2014.0,2018.0,352.0,23.7,12.9,2.5,4.8,0.8,0.1,0.434,0.47100000000000003,0.32,0.8270000000000001,10.2,0.059000000000000004
277,2013,NBA,1,18,ATL,Shane Larkin,20.273,G,us,University of Miami,2014.0,2018.0,256.0,19.1,5.5,1.9,2.9,0.9,0.1,0.42200000000000004,0.45399999999999996,0.336,0.777,4.4,0.044000000000000004
278,2013,NBA,1,19,CLE,Sergey Karasev,19.249000000000002,G-F,ru,,2014.0,2016.0,95.0,11.7,3.0,1.5,0.9,0.3,0.0,0.395,0.489,0.282,0.8420000000000001,0.8,0.036000000000000004
279,2013,NBA,1,20,CHI,Tony Snell,21.235,G-F,us,University of New Mexico,2014.0,2018.0,368.0,22.6,6.3,2.4,1.1,0.5,0.2,0.42,0.474,0.38,0.809,10.3,0.059000000000000004
282,2013,NBA,1,21,UTA,Gorgui Dieng,23.166,C,sn,University of Louisville,2014.0,2018.0,376.0,24.5,8.3,6.7,1.5,0.9,1.1,0.506,0.517,0.32799999999999996,0.785,21.6,0.11199999999999999
283,2013,NBA,1,22,BRK,Mason Plumlee,23.12,C-F,us,Duke University,2014.0,2018.0,389.0,22.3,8.6,6.3,2.0,0.8,1.0,0.5660000000000001,0.57,0.0,0.565,25.2,0.139
284,2013,NBA,1,23,IND,Solomon Hill,22.107,F,us,University of Arizona,2014.0,2018.0,261.0,23.1,6.2,3.3,1.6,0.7,0.2,0.396,0.445,0.331,0.816,8.7,0.069
285,2013,NBA,1,24,NYK,Tim Hardaway,21.108,G,us,University of Michigan,2014.0,2018.0,338.0,25.0,12.1,2.4,1.7,0.6,0.2,0.425,0.503,0.344,0.8059999999999999,13.2,0.075
286,2013,NBA,1,25,LAC,Reggie Bullock,22.109,G-F,us,University of North Carolina,2014.0,2018.0,209.0,16.1,5.5,1.9,0.8,0.4,0.1,0.44799999999999995,0.501,0.40299999999999997,0.7979999999999999,6.7,0.096
287,2013,NBA,1,26,MIN,Andre Roberson,21.211,G-F,us,University of Colorado,2014.0,2018.0,295.0,22.5,4.6,4.0,0.9,0.9,0.7,0.48200000000000004,0.609,0.257,0.467,12.7,0.092
288,2013,NBA,1,27,DEN,Rudy Gobert,21.006,C,fr,,2014.0,2018.0,325.0,28.0,10.0,10.0,1.2,0.6,2.2,0.614,0.615,0.0,0.629,38.5,0.203
289,2013,NBA,1,28,SAS,Livio Jean-Charles,19.236,F,gf,,,,,,,,,,,,,,,,
290,2013,NBA,1,29,OKC,Archie Goodwin,18.319000000000003,G,us,University of Kentucky,2014.0,2017.0,165.0,14.5,6.3,2.0,1.2,0.4,0.2,0.429,0.484,0.23600000000000002,0.7,1.1,0.022000000000000002
291,2013,NBA,1,30,PHO,Nemanja Nedovic,22.017,G,rs,,2014.0,2014.0,24.0,5.9,1.1,0.6,0.5,0.0,0.0,0.205,0.23800000000000002,0.16699999999999998,0.875,-0.4,-0.132
